区县,初级中学,高中学校,录取分数线,是否完成,招生计划数,总分,语文,数学,英语
静安区,上海市三泉学校,上海市市北中学,687,否,50,377.5,126,112,121
静安区,上海市三泉学校,上海市回民中学,658,否,50,339,121,110,132
静安区,上海市三泉学校,上海市第六十中学,671.5,否,50,356.5,135,97,130
静安区,上海市三泉学校,上海市华东模范中学,658.5,否,50,356,103,118,113
静安区,上海戏剧学院附属静安学校,上海市市西中学,742.5,否,50,409,139,130,137
静安区,上海戏剧学院附属静安学校,上海市育才中学,694,否,50,380.5,123,119,125
静安区,上海戏剧学院附属静安学校,上海市新中高级中学,669,否,50,358,112,125,117
静安区,上海戏剧学院附属静安学校,上海市市北中学,700,否,50,372,110,129,132
静安区,上海戏剧学院附属静安学校,上海市华东模范中学,657.5,否,50,364,101,126,106
静安区,上海市静安区大宁国际学校,上海市市西中学,731.5,否,50,403.5,134,129,138
静安区,上海市静安区大宁国际学校,上海市育才中学,710.5,否,50,383.5,127,114,133
静安区,上海市静安区大宁国际学校,上海市新中高级中学,708,否,50,386,130,122,132
静安区,上海市静安区大宁国际学校,上海市市北中学,717.5,否,50,391,125,125,135
静安区,上海市静安区大宁国际学校,上海市第六十中学,692.5,否,50,382.5,127,123,123
静安区,上海市静安区大宁国际学校,上海市华东模范中学,663,否,50,352.5,113,113,119
静安区,上海市静安区大宁国际学校,上海交通大学附属中学,750,否,50,414.5,150,120,141
黄浦区,上海市格致初级中学,上海市格致中学,741,否,50,401.5,135,119,142
黄浦区,上海市格致初级中学,上海市格致中学（奉贤校区）,714,否,50,384,118,122,134
黄浦区,上海市格致初级中学,上海市大同中学,735.5,否,50,414.5,135,132,126
黄浦区,上海市格致初级中学,上海市向明中学,717.5,否,50,394,136,118,127.5
黄浦区,上海市格致初级中学,上海市向明中学（浦江校区）,706.5,否,50,387.5,122,128,124
黄浦区,上海市格致初级中学,上海外国语大学附属大境中学,683,否,50,381,120,124,108
黄浦区,上海市格致初级中学,上海市光明中学,656.5,否,50,364.5,111,119,101
黄浦区,上海市格致初级中学,上海市敬业中学,689,否,50,383,137,112,122
黄浦区,上海市格致初级中学,上海市卢湾高级中学,669,否,50,354,105,112,124
黄浦区,上海市大同初级中学,上海市格致中学,734,否,50,406.5,132,134,134
黄浦区,上海市大同初级中学,上海市格致中学（奉贤校区）,708,否,50,389,134,115,128
黄浦区,上海市大同初级中学,上海市大同中学,739.5,否,50,399.5,132,122,142
黄浦区,上海市大同初级中学,上海市向明中学,701.5,否,50,385.5,114,128,123
黄浦区,上海市大同初级中学,上海市向明中学（浦江校区）,704.5,否,50,389,137,114,121
黄浦区,上海市大同初级中学,上海外国语大学附属大境中学,680.5,否,50,377.5,120,125,113
黄浦区,上海市大同初级中学,上海市光明中学,661.5,否,50,355.5,97,118,113
黄浦区,上海市大同初级中学,上海市敬业中学,697.5,否,50,381.5,118,124,121
黄浦区,上海市大同初级中学,上海市卢湾高级中学,674,否,50,362.5,112,118,117
黄浦区,上海市向明初级中学,上海市格致中学,735,否,50,400,135,118,140
黄浦区,上海市向明初级中学,上海市格致中学（奉贤校区）,716.5,否,50,379.5,133,110,142
黄浦区,上海市向明初级中学,上海市大同中学,736,否,50,391,141,119,144
黄浦区,上海市向明初级中学,上海市向明中学,716.5,否,50,384.5,129,122,135
黄浦区,上海市向明初级中学,上海市向明中学（浦江校区）,704,否,50,387,128,117,123
黄浦区,上海市向明初级中学,上海外国语大学附属大境中学,675,否,50,360,113,120,119
黄浦区,上海市向明初级中学,上海市光明中学,655.5,否,50,343,119,115,120
黄浦区,上海市向明初级中学,上海市敬业中学,693.5,否,50,373.5,122,122,132
黄浦区,上海市向明初级中学,上海市卢湾高级中学,673,否,50,371,121,124,111
黄浦区,上海市光明初级中学,上海市格致中学,727,否,50,395,127,127,140
黄浦区,上海市光明初级中学,上海市格致中学（奉贤校区）,711.5,否,50,389,133,121,132
黄浦区,上海市光明初级中学,上海市大同中学,723,否,50,394,146,111,134
黄浦区,上海市光明初级中学,上海市向明中学,705,否,50,382,128,119,129
黄浦区,上海市光明初级中学,上海市向明中学（浦江校区）,688.5,否,50,381.5,130,123,113
黄浦区,上海市光明初级中学,上海外国语大学附属大境中学,677,否,50,373,126,123,112
黄浦区,上海市光明初级中学,上海市光明中学,667,否,50,359,110,113,113
黄浦区,上海市光明初级中学,上海市敬业中学,704,否,50,386,134,116,127
黄浦区,上海市光明初级中学,上海市卢湾高级中学,677,否,50,368.5,113,122,119
黄浦区,上海市光明初级中学,复旦大学附属中学,748,否,50,412,145,128,137
黄浦区,上海市敬业初级中学,上海市格致中学,724.5,否,50,402,141,123,130
黄浦区,上海市敬业初级中学,上海市格致中学（奉贤校区）,719,否,50,398.5,125,131,126
黄浦区,上海市敬业初级中学,上海市大同中学,728.5,否,50,408,142,127,131
黄浦区,上海市敬业初级中学,上海市向明中学,707,否,50,392,139,119,126
黄浦区,上海市敬业初级中学,上海市向明中学（浦江校区）,684,否,50,362,118,106,129
黄浦区,上海市敬业初级中学,上海外国语大学附属大境中学,696.5,否,50,387.5,111,134,115
黄浦区,上海市敬业初级中学,上海市光明中学,671.5,否,50,373.5,134,111,119
黄浦区,上海市敬业初级中学,上海市敬业中学,704.5,否,50,383.5,122,124,127
黄浦区,上海市敬业初级中学,上海市卢湾高级中学,676.5,否,50,365.5,120,111,124
黄浦区,上海市敬业初级中学,上海市上海中学,743.5,否,50,410.5,150,117,136
黄浦区,上海市卢湾中学,上海市格致中学,731.5,否,50,409.5,137,125,130
黄浦区,上海市卢湾中学,上海市格致中学（奉贤校区）,716,否,50,380,126,124,142
黄浦区,上海市卢湾中学,上海市大同中学,732.5,否,50,401.5,136,123,134
黄浦区,上海市卢湾中学,上海市向明中学,721,否,50,397.5,137,124,133
黄浦区,上海市卢湾中学,上海市向明中学（浦江校区）,711,否,50,392,128,127,122
黄浦区,上海市卢湾中学,上海外国语大学附属大境中学,672,否,50,366.5,112,119,119.5
黄浦区,上海市卢湾中学,上海市光明中学,666.5,否,50,355.5,104,118,122
黄浦区,上海市卢湾中学,上海市敬业中学,691.5,否,50,374.5,111,126,121
黄浦区,上海市卢湾中学,上海市卢湾高级中学,675.5,否,50,356.5,135,117,127
黄浦区,上海市卢湾中学,上海市上海中学,751,否,50,412,146,122,144
黄浦区,上海市市八初级中学,上海市格致中学,725,否,50,396,134,122,135
黄浦区,上海市市八初级中学,上海市格致中学（奉贤校区）,731.5,否,50,401,133,123,132
黄浦区,上海市市八初级中学,上海市大同中学,716,否,50,385.5,130,119,135
黄浦区,上海市市八初级中学,上海市向明中学,702,否,50,387,123,129,124
黄浦区,上海市市八初级中学,上海市向明中学（浦江校区）,694.5,否,50,392,140,115,114
黄浦区,上海市市八初级中学,上海外国语大学附属大境中学,681,否,50,364.5,124,112,127
黄浦区,上海市市八初级中学,上海市光明中学,666,否,50,359,110,118,116
黄浦区,上海市市八初级中学,上海市敬业中学,688.5,否,50,372.5,129,113,125
黄浦区,上海市市八初级中学,上海市卢湾高级中学,663,否,50,362,112,125,107
黄浦区,上海市尚文中学,上海市格致中学,712,否,50,393,131,122,126
黄浦区,上海市尚文中学,上海市格致中学（奉贤校区）,707,否,50,380.5,126,118,134
黄浦区,上海市尚文中学,上海市大同中学,723.5,否,50,397.5,126,134,133
黄浦区,上海市尚文中学,上海市向明中学,713,否,50,389.5,136,121,132
黄浦区,上海市尚文中学,上海市向明中学（浦江校区）,704.5,否,50,384,131,115,128
黄浦区,上海市尚文中学,上海外国语大学附属大境中学,697,否,50,385,129,118,123
黄浦区,上海市尚文中学,上海市光明中学,679.5,否,50,370,124,111,122
黄浦区,上海市尚文中学,上海市敬业中学,701.5,否,50,378.5,113,127,130
黄浦区,上海市尚文中学,上海市卢湾高级中学,680,否,50,363.5,119,111,123
黄浦区,上海市尚文中学,华东师范大学第二附属中学,747,否,50,407,139,125,139
黄浦区,上海交通大学附属黄浦实验中学,上海市格致中学,725.5,否,50,397.5,119,133,131
黄浦区,上海交通大学附属黄浦实验中学,上海市格致中学（奉贤校区）,709,否,50,382,130,119,132
黄浦区,上海交通大学附属黄浦实验中学,上海市大同中学,728.5,否,50,392,135,120,137
黄浦区,上海交通大学附属黄浦实验中学,上海市向明中学,689.5,否,50,376.5,123,117,123
黄浦区,上海交通大学附属黄浦实验中学,上海市向明中学（浦江校区）,706,否,50,374.5,128,119,139
黄浦区,上海交通大学附属黄浦实验中学,上海外国语大学附属大境中学,682,否,50,369.5,125,113,117
黄浦区,上海交通大学附属黄浦实验中学,上海市光明中学,672.5,否,50,360.5,127,111,122
黄浦区,上海交通大学附属黄浦实验中学,上海市敬业中学,697.5,否,50,382,134,112,124
黄浦区,上海交通大学附属黄浦实验中学,上海市卢湾高级中学,685.5,否,50,370.5,127,113,127
黄浦区,上海交通大学附属黄浦实验中学,上海交通大学附属中学,752,否,50,410,141,128,142
黄浦区,上海市清华中学,上海市格致中学,729,否,50,393,133,120,139
黄浦区,上海市清华中学,上海市格致中学（奉贤校区）,705,否,50,382,125,120,133
黄浦区,上海市清华中学,上海市大同中学,749.5,否,50,412.5,141,128,140
黄浦区,上海市清华中学,上海市向明中学,708,否,50,381.5,120,124,130
黄浦区,上海市清华中学,上海市向明中学（浦江校区）,692.5,否,50,372.5,119,126,127
黄浦区,上海市清华中学,上海外国语大学附属大境中学,678.5,否,50,369,118,119,115
黄浦区,上海市清华中学,上海市光明中学,661.5,否,50,359,119,109,115
黄浦区,上海市清华中学,上海市敬业中学,674.5,否,50,372,133,104,122
黄浦区,上海市清华中学,上海市卢湾高级中学,685,否,50,369.5,115,118,127
黄浦区,上海市民办明珠中学,上海市格致中学,730,否,50,393.5,131,122,141
黄浦区,上海市民办明珠中学,上海市格致中学（奉贤校区）,702.5,否,50,386.5,127,118,121
黄浦区,上海市民办明珠中学,上海市大同中学,721.5,否,50,397,128,126,132
黄浦区,上海市民办明珠中学,上海市向明中学,712.5,否,50,388.5,122,126,126
黄浦区,上海市民办明珠中学,上海市向明中学（浦江校区）,709.5,否,50,387.5,119,128,125
黄浦区,上海市民办明珠中学,上海外国语大学附属大境中学,688.5,否,50,378.5,118,121,118
黄浦区,上海市民办明珠中学,上海市光明中学,673,否,50,362,117,115,123
黄浦区,上海市民办明珠中学,上海市敬业中学,702,否,50,390.5,128,128,118
黄浦区,上海市民办明珠中学,上海市卢湾高级中学,675,否,50,374.5,126,109,112
黄浦区,上海市民办立达中学,上海市格致中学,736,否,50,410,141,125,131
黄浦区,上海市民办立达中学,上海市格致中学（奉贤校区）,715.5,否,50,395.5,127,126,128
黄浦区,上海市民办立达中学,上海市大同中学,738.5,否,50,413.5,141,130,130
黄浦区,上海市民办立达中学,上海市向明中学,719.5,否,50,387,124,120,136
黄浦区,上海市民办立达中学,上海市向明中学（浦江校区）,709,否,50,392,132,120,120
黄浦区,上海市民办立达中学,上海外国语大学附属大境中学,666,否,50,353,110,109,123
