id,middle_school_code,high_school_code,seats,year,total_admission_score,chinese_admission_score,math_admission_score,english_admission_score,physics_admission_score,chemistry_admission_score,politics_admission_score,history_admission_score,created_at,updated_at
80d42b1d-d9c5-4005-8221-8d1541ed352e,150063,202001,3,2025,710.5,135,120,129.5,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5f46f79d-3985-4206-8a3b-34e30f29378e,150063,202002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
91fc6108-ffe3-44fb-a526-6269bda3e1ef,150008,012002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e9e628b4-437d-43f4-9fbe-c7b298298c77,150008,202001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8b4e223e-735c-4294-a87f-56f60c5162ca,150008,202002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
97440175-4c9b-45d4-86b1-ccf3c0fd56aa,150068,012002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d575251f-4565-4467-aa34-87b7a47a8b90,150068,202001,4,2025,702.5,135,109,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3bfed61e-bb4e-4bf0-9086-b5f971f1915e,150068,202002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
40372c67-e8b9-403c-9649-624d0a696c34,150054,012002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5932c8b4-6da4-4b46-b619-cf60d814152b,150054,202001,4,2025,716.5,134,129,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1e8bbe87-35b4-40d3-bc34-cfc01203088c,150054,102056,1,2025,722.5,141,118,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0c84e937-f3ee-4db6-8b0a-4628b2765962,150054,202002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
65fb64d5-2f1f-4b97-92a3-b8400195fde1,150043,012002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
494c66ae-7596-42e5-9330-0a0430f084a3,150043,202001,2,2025,706,139,118,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
03977ef6-5105-4e49-b962-7b742f875634,150043,202002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
65de0259-123b-4801-9ded-7c62fc52a5fe,150004,012002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a6f3090a-8d4b-4f43-8ec8-c9fd3f080a72,150004,202001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
70fbf8a4-fd10-4182-9fe9-91178ccb4326,150004,202002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
af008d21-5180-4b24-80bb-cda674885b0c,150081,012002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
da75849a-c3db-4c85-8036-7b0210619fac,150081,202001,1,2025,721.5,134,114,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
05d19af8-2c56-418b-801b-e162657a7e98,150081,202002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
33f450ce-8c2e-454b-87bd-f8adfaaca78b,060038,092001,14,2025,734,139,126,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
45c975b1-2669-4b3d-bc14-a875d300a1f1,060038,092002,13,2025,718,130,133,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
631fb3b3-d1ef-436a-ad1b-12e573b785a9,060038,093001,10,2025,700,114,127,122,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0c56955e-bba2-4828-95af-3885b270fea8,060028,092001,12,2025,730.5,140,123,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d409f852-bb60-45e7-beea-aa6a44996822,060028,092002,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c74e6501-861a-4e9e-8ddf-0db33e70e7d8,060039,092001,8,2025,733,135,119,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9f24500a-63f9-40f2-88f5-40c67569452f,060039,092002,7,2025,715.5,148,112,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1f76c19c-acd2-4577-b0cf-39d9c15ba488,060039,093001,6,2025,703,136,117,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
07128d5a-b9a0-46ff-8b47-8246c30f45ea,060040,092001,9,2025,726.5,133,132,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
381ba7ac-35c9-4b69-beea-62073cbf48bf,060040,092002,8,2025,719.5,133,129,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3e9de62c-0abd-4b13-8984-5be68257c558,060040,093001,7,2025,702.5,126,119,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
eda1b2f1-9f83-48d9-81cd-481c3003fb39,060005,092001,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c566ee02-f568-450e-93ba-34844b4e1e0b,060005,092002,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
64b745f3-6d7b-4201-990a-577a75118912,060005,093001,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fca1211e-491b-4f62-9e2c-503a89afd785,060025,092001,5,2025,726.5,129,129,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d49ed2e4-895e-4467-ab2e-12c09a00be1d,060025,092002,4,2025,710,129,119,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fc39a28e-dbfa-48c5-a246-d11b921a4c28,060025,093001,3,2025,703,134,115,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
143fc3be-9f20-4a47-ad9d-4aaf2b1e84af,060026,092001,7,2025,732,138,126,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cc9c365e-f6ca-4606-8c46-6e8bc15237fb,060026,092002,6,2025,715.5,117,131,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
90095ce8-16d5-46e0-b165-1988b2653c4b,060026,093001,5,2025,700,131,123,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2bea4981-9ac6-4468-bdf6-82dbcef38c48,060033,092001,6,2025,735.5,131,130,144,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
81dea09d-92ee-4b03-ac7b-25bc629777d0,060033,092002,5,2025,724,137,128,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2d764edb-2efa-405a-a9fa-2de7611291d4,060033,093001,4,2025,709,130,120,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
52365351-f24f-4c49-aa57-2071d21a7859,060008,092001,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cdb43b9a-803b-474e-bfcd-855f0034c396,060008,092002,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
546fa498-a067-46b2-9151-bc1450c0a90c,060008,093001,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3ec4fcf0-e17f-4252-9bd5-1f02ec7988a2,060002,092001,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
90c5fadd-c968-49d7-a2be-91e3c3b6218a,060002,092002,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4cb5f34c-8e38-42ca-ad6b-d8f9d24ac962,060002,093001,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
11822a02-4051-40e3-b2ec-333e12f93463,060009,092001,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6aa5e07e-a1d9-499c-a33e-970ef25107a2,060009,092002,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
24586538-1a3a-4092-91e3-9509430769a2,060009,093001,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
24a075e7-1d67-439c-9114-7e6cf196f392,060036,092001,4,2025,687,132,108,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
33ea95d4-cb1d-4cc3-b2a3-a80346cef37a,060036,092002,3,2025,711,132,114,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a5bba758-1a71-4513-a7d3-2c95bc1ac6a6,060036,093001,2,2025,706,131,116,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
727aeae2-5e70-4772-a2b7-b2ac582409a2,060034,092001,3,2025,717,131,129,122,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0b5d40b4-bc35-4270-9344-67226f4d43c9,060034,092002,2,2025,723.5,135,128,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
be995977-8314-4591-a500-8cb95469c7d3,060034,093001,1,2025,715,133,122,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
35f6fb99-510c-4ba3-ad14-a021a796122d,060041,092001,5,2025,730.5,136,119,143,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e17287dc-39da-4535-ac56-da798d085201,060041,092002,4,2025,716,134,121,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
88a3f7d9-ef93-4b1c-9bbe-c9a685e41e94,060041,093001,3,2025,698.5,119,125,122,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f0338a1a-38d0-4800-b654-cd85a102bf7f,060035,092001,2,2025,734.5,136,121,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
67e9d4fe-bdab-4d7a-b3a7-5304d373f650,060035,092002,2,2025,710,133,115,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2dd027ba-68b0-418a-84fa-4613db17f312,060035,093001,2,2025,692,126,117,119,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
be42fcf0-65df-45eb-914c-77dfa5464829,060001,092001,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
92bba224-7bd0-4a71-b98a-7f9cf7a42286,060001,092002,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1369d230-333c-4924-a6ca-01eb62a3855e,060001,093001,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e590c0c1-cb7e-40ef-b999-895b0c47311f,060007,092001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
48b511d4-e4b7-4404-9fea-8ec4cf8c848c,060007,092002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d30d6c22-0c64-4c4e-804b-55ccff680193,060007,093001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ed44237f-1566-4eb1-81b6-bda504f104d2,060003,092001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3fb2e99b-a4aa-4d83-841d-3b746cb23ba9,060003,092002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d76b4c2c-ab25-4083-8e46-5e9695c59a2e,060003,093001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b9f68d65-9f6b-4d8a-93fb-b8b8de6270f1,060013,092001,17,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b067de63-40be-42d2-afbd-4887d6a18a4f,060013,092002,15,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
086f20ff-30d0-4536-ae60-b3b7cf4bf18a,060013,093001,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ed7ad990-c133-4f9e-bbf8-1692199782d6,060031,092001,17,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a5b3fb1f-6441-49c7-98c0-14b7fba79790,060031,092002,15,2025,715.5,129,125,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
00ced516-87eb-4812-8c06-00f6c2de7bb1,060031,093001,12,2025,703.5,130,112,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e61a968e-7785-4b1f-b018-8ef4d7f60005,060029,092001,17,2025,737,135,129,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
591106bd-05c3-4837-827d-7257f9edcd92,060029,092002,15,2025,718.5,127,127,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
921e03b7-3f0b-427e-b967-4204d164b04e,060029,093001,12,2025,702,129,118,131.5,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e5707a68-3a33-4ba2-b5b2-ac7b2a854638,060032,092001,7,2025,732,133,131,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bc79b29a-6153-40b1-8703-d46bcf9a5cbe,060032,092002,5,2025,722.5,133,129,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f0a132f3-d101-497e-817d-eaef402aacaa,060032,093001,4,2025,706.5,134,121,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a6cb016e-bfbd-4be1-9fd7-28607e61e934,060011,092001,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c6637d92-176a-43ec-a2d5-06c00a96914d,060011,092002,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4c3fdef6-f386-4afe-81ab-46ee8f8464bb,060011,093001,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9b5116e4-5eb2-4981-89bb-2102b8f87f98,010010,012001,21,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
75996568-d124-4125-b759-1f5388b0eb4a,010010,012002,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0ed7edb6-9f1e-46cb-8911-f1a76e11693b,010010,012003,14,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f9ac69d5-ff14-4526-be59-2b0b4784b842,010010,012005,12,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4ae601ad-146c-4916-b2dd-e1378fdafab9,010010,012006,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7b0b0ee5-4806-4295-8f29-f54d98811930,010010,012007,15,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
486d1019-4baa-4d5a-aecf-ba37ab22a860,010010,012008,15,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f47e9081-b2e4-4f0e-bc75-d42818af5451,010010,012009,15,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e2e7036c-5adb-4fb4-acd2-921e9736ec8b,010010,012010,16,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8211ad98-51e2-486d-b715-bf415f360f2e,010005,012001,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
68f7948d-43a0-402c-9b15-3035816e93b3,010005,012002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
88ce71f8-3d05-46e7-872c-da5ebb53759f,010005,012003,15,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ef569b5a-ed5c-4ac8-8ced-8a66d4455043,010005,012005,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
547ab7b1-9ad8-40d2-bbce-a861fd88806c,010005,012006,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6a5dea01-ea84-41fd-839b-8ec798cbe963,010005,012007,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
79bdcf7e-72ae-46fb-8e94-f618238f98b7,010005,012008,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fce7f062-3cc1-477d-884c-0fd617093181,010005,012009,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f731c06c-42cf-4938-ba08-83efe6ae27af,010005,012010,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
73877251-de8b-488b-a7fe-9e13c679dc4f,010004,012001,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9b7415ae-53df-4a96-b840-a94b68aacf09,010004,012002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1315e73f-2df2-40b9-a2ed-73c3819ce8f3,010004,012003,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e16176ab-3f8e-4954-aed8-14d51247df85,010004,012005,14,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
95136786-99bc-485f-8239-a0fc73fe0569,010004,012006,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
44c793e5-d373-49b6-b134-749134895ee8,010004,012007,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1fd46144-b219-434f-941c-e555a691be3c,010004,012008,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1d4ebfa0-1335-4018-8a5a-2d8e2237613d,010004,012009,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3bba18b6-f943-4fca-aafb-4c46daa7755a,010004,012010,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
759c5f6b-70c2-4d24-abb8-bac6f00c6cdc,010006,012001,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
11627398-73f2-4881-b223-259f1b48690f,010006,012002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c94454c3-fa78-434b-b38e-57c03858ac69,010006,012003,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ac5f0b8c-6c31-478f-b3c0-bda0753a6cff,010006,012005,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bb11e20a-33fb-4f3a-a78b-af7306648e88,010006,012006,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
911b2d6b-fb1d-4933-977b-600744d3269d,010006,012007,13,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5a178f6c-727e-4a95-9c6b-d364e4caa5f6,010006,012008,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c43abe6f-8a1e-46e1-a195-cda1bc5a48bb,010006,012009,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2ec540a0-9f74-4fbb-b0c5-6f1f706661f3,010006,012010,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
08cf4b50-fadf-4589-a406-e6440a5bc355,010002,012001,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
809b502b-219c-44a2-9c2b-609c3506e349,010002,012002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c047c337-c593-452b-9f50-a437bbac2c82,010002,012003,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d185d3c6-61a6-4594-96ee-b1e8872067eb,010002,012005,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e561fd2d-ef3a-447b-829e-d81c1179692f,010002,012006,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
059e076a-3639-464f-9eec-c37719158677,010002,012007,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
213b63ed-948f-4a85-b012-e6c37fc892ec,010002,012008,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
04cab82f-171c-473f-8dc9-c26edfefd69b,010002,012009,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
947e141b-ba5c-490d-a2cf-dd0f37dbed3f,010002,012010,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8b24ca37-001e-4384-9126-bbb4ca0fcea5,010002,102057,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
447e5267-5f25-48cd-9213-645182fca80c,010009,012001,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
60a54553-8870-4808-b6f0-dab40219b243,010009,012002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
68835f67-7d8b-42c2-9ad8-b0a8a3a7e7f8,010009,012003,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7e63227b-1dcc-42c8-9d2c-1609dfecf8d2,010009,012005,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
411dc38e-5d0a-4a77-8a9a-4c16638ce2ec,010009,012006,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c86a296e-d858-49f3-8037-2ee7362e63fd,010009,012007,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f28e7bb0-9ed5-4c5a-8665-a068698cc722,010009,012008,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ba95c091-01a2-4602-979c-39600fb34b29,010009,012009,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
36337b94-9ac2-4043-a8c4-fe0c5210f00e,010009,012010,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bc7069ae-cbfa-4ef1-b0ae-80d38ca1624a,010009,042032,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
162d48fe-3213-4b03-8110-46d330657ef0,010003,012001,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7c1ab9f8-f118-48d5-a375-8180e96e545c,010003,012002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b4d91627-2fa1-4bf7-ae0d-17f72384b375,010003,012003,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0570b93c-ef80-4a74-ae3e-d302da922f69,010003,012005,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e7cbfdf0-0499-4997-974e-32b927915d95,010003,012006,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1a63a2ec-a170-4b0b-b740-b451e1f74d4c,010003,012007,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
273e256a-9119-4894-afa3-c1e9ba73bdd8,010003,012008,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
126d130f-c843-4e62-8b90-e941e1d1b2a0,010003,012009,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8e5970a4-4443-4369-8ba9-f6416d2b3caf,010003,012010,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2abaefa1-312d-4b30-b978-c96b4914b533,010003,042032,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bcd96c1f-fb9e-40d2-9faa-95b496c978d1,010008,012001,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
48f4c3fc-e29f-44b1-8e7a-72ccdc357b69,010008,012002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
57530de8-3490-4bf8-aaa6-582603d3dc59,010008,012003,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
af04608b-6b09-46a3-b232-651118095230,010008,012005,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6f72b452-f943-455a-85a4-e534c5ac321e,010008,012006,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
91023c97-8fd0-4491-adc4-38906f774cda,010008,012007,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
45851705-b0cc-404b-9a13-a34c4f4f0b82,010008,012008,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
197412c2-8c2b-410f-bf51-070b58196f39,010008,012009,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0d20a7e2-06a6-405d-a71c-3d01bb8aef0e,010008,012010,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6f98ae19-a2ff-4959-b868-21866dd9e1b6,010007,012001,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2453a28d-567a-443e-aedb-b8ecb8a732c2,010007,012002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3466fb5c-806f-4843-b9e3-819f792cc9f5,010007,012003,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
589b3b43-75da-4125-a26d-b825d8c332ef,010007,012005,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f9bf9f5d-e6bb-4b7a-861b-dd58a89b7f11,010007,012006,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0efcefc1-09d7-49df-af7d-ea4d22e40ae3,010007,012007,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e084d9fc-9c16-4f08-b632-17171c189cad,010007,012008,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
31914162-1070-4842-8b9b-619cea510c3f,010007,012009,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b55307a9-2aae-4097-a0cc-b4162215e8c0,010007,012010,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
254f83b3-b8b3-4020-884a-8bd3186214ff,010007,152003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2ffbb81e-5610-44d8-ae67-4aae068e6ee2,010001,012001,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7ede67ea-04e8-4cc6-a4a5-6f60f153c132,010001,012002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
00f4da0d-fbf2-43b0-b275-c3e6cf242920,010001,012003,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c9de0e01-5f07-4a0a-a10b-8762a912245a,010001,012005,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d430befd-dae1-4d5b-a66e-bd1f15363757,010001,012006,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
87a6300a-04fd-4e03-b0e6-e50a72e65d38,010001,012007,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2c9ae9fd-3ed4-434a-a655-fa25758b5ad1,010001,012008,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3df6bf6f-0ae6-42b0-9a86-3e67cb2ed5b1,010001,012009,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e0b2cd77-2cc4-4427-9303-fa30f7e33bd8,010001,012010,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6c73db57-7e94-4587-88f2-37617d880140,010001,102056,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7d2271a2-0b2c-45ba-acbe-2bf31aff75a2,010011,012001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f854fdf4-5cc6-4bb1-87ff-ba6c2da75813,010011,012002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4f6d5b80-4f3e-4ac5-9fb0-0824c76b7ce6,010011,012003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
672f3ad8-8e88-4d7a-b560-8f09318f9693,010011,012005,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a2230741-f511-4262-acff-2240ad9a7849,010011,012006,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ecca74bd-d50a-4a4f-9b41-0cc88dbd4e66,010011,012007,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
